id,gpa,undergrad_school,app_school,gmat,gre,ielts,toefl
30981,3.6,北京航空航天大学,波士顿大学,,,,104
30969,3.2,UniversityofWashington,波士顿大学,,,,
30930,3.7,中国传媒大学,波士顿大学,,324,,111
30928,3.5,中国传媒大学,波士顿大学,680,,,90
30809,3.1,上海财经大学,波士顿大学,,313,,97
30769,2.8,华东师范大学,波士顿大学,,,,94
30709,4,澳门大学,波士顿大学,,,,105
30456,3.8,北京师范大学,波士顿大学,,326,,109
30437,3.5,华中农业大学,波士顿大学,,319,,101
30410,3,中央民族大学,波士顿大学,,315,,100
30360,3.42,加州大学戴维斯分校,波士顿大学,,315,,
30317,2.88,河北科技大学,波士顿大学,,317,,98
30199,3.6,南京航空航天大学,波士顿大学,,320,,100
30053,4,澳门大学,波士顿大学,,331,7.5,113
29928,3.78,华东政法大学,波士顿大学,,,,99
29789,4,大连理工大学,波士顿大学,,315,,97
29450,3.56,东南大学,波士顿大学,,322,,103
29300,3.6,上海交通大学,波士顿大学,,316,,102
29249,3.9,中山大学,波士顿大学,,320,,100
28766,3.3,重庆大学,波士顿大学,,322,,100
28744,3.7,西安交通大学,波士顿大学,,320,,97
28700,3.4,浙江大学,波士顿大学,,328,,108
28692,3.2,西安音乐学院,波士顿大学,,,,66
28653,3,DrexelUniversity,波士顿大学,,315,,
28618,3.9,东北林业大学,波士顿大学,650,,,95
28614,3.5,浙江工商大学,波士顿大学,,320,7,
28610,3.47,浙江大学,波士顿大学,,316,,104
28606,2.76,北京理工大学,波士顿大学,,,,80
28584,3.6,浙江大学,波士顿大学,,,,104
28388,3.87,重庆大学,波士顿大学,,319,,113
28370,3.09,四川大学,波士顿大学,,,,80
28344,3.2,湖南大学,波士顿大学,,320,,96
28304,3.25,吉林大学,波士顿大学,,,,87
28270,3.5,华侨大学,波士顿大学,,,,85
28259,3.2,北京大学,波士顿大学,,,,87
28239,3.1,中央财经大学,波士顿大学,,,,100
28117,3.8,武汉大学,波士顿大学,,320,,109
28084,3.2,北方工业大学,波士顿大学,,313,,85
28079,3.35,中央财经大学,波士顿大学,,328,7.5,
28077,3.8,莱斯大学,波士顿大学,,323,,
28075,3.84,北京师范大学,波士顿大学,,328,,108
28036,3.8,中山大学,波士顿大学,,320,,116
27907,3.8,哈尔滨医科大学,波士顿大学,,318,,100
27879,3.2,广东医学院,波士顿大学,,314,,98
27875,3.6,广东外语外贸大学,波士顿大学,700,,7,
27799,3.2,多伦多大学,波士顿大学,,327,,
27657,3.25,上海财经大学,波士顿大学,,,7,
27653,3,北京航空航天大学,波士顿大学,,304,,101
27650,3.6,苏州大学,波士顿大学,,310,7,
27630,3.6,青岛大学,波士顿大学,,,7.5,
27591,3.74,天津财经大学,波士顿大学,,320,7.5,
27486,3.1,东南大学,波士顿大学,,316,7,
27393,3.5,西北工业大学,波士顿大学,,324,7,
27375,3.8,UniversityofNewBrunswick,波士顿大学,530,,,92
27365,3.61,加州大学圣地亚哥分校,波士顿大学,,322,,
27334,3.2,山东大学,波士顿大学,,318,,102
27302,3.5,厦门大学,波士顿大学,730,,,105
27277,2.9,西安电子科技大学,波士顿大学,,320,,95
27247,3.38,BallStateUniversity,波士顿大学,,295,,91
55777,2.75,JamesMadisonUniversity,波士顿大学,,,,
55768,3,SanDiegoStateUniversity,波士顿大学,,,,
55758,3.8,南开大学,波士顿大学,,320,,100
55741,3,UniversityofToronto,波士顿大学,,305,,
55707,3,UniversityofMiami,波士顿大学,,315,,
55701,3,德雷萨尔大学,波士顿大学,,300,,
55687,3,北京邮电大学,波士顿大学,,315,,95
55670,3.5,中国人民大学,波士顿大学,,325,,105
55661,2.5,SouthernMethodistUniversity,波士顿大学,,,,
55628,2.75,UniversityofCalifornia--Irvine,波士顿大学,,320,,
27203,3.14,北京理工大学,波士顿大学,,312,,96
27198,3.38,大连理工大学,波士顿大学,,324,,104
27193,3,北京邮电大学,波士顿大学,,322,,100
27189,3.8,对外经济贸易大学,波士顿大学,,326,,106
27179,3.3,中国人民大学,波士顿大学,,315,,92
27178,3.66,山东大学,波士顿大学,,320,,103
27176,3.7,电子科技大学,波士顿大学,,314,,100
27039,3.4,诺丁汉大学宁波,波士顿大学,,323,,
26979,3,北京邮电大学,波士顿大学,,315,,94
26961,3,湖北美术学院,波士顿大学,,,,74
26960,3.1,华东理工大学,波士顿大学,,315,,92
26943,3.1,加利福尼亚大学,波士顿大学,,,,90
26939,3,科罗拉多大学丹佛分校,波士顿大学,,300,,
26889,3,武汉大学,波士顿大学,,323,,107
26781,3.8,哈尔滨工程大学,波士顿大学,,317,,99
26747,3.8,哈尔滨工程大学,波士顿大学,,314,,99
26736,3.4,广西民族大学,波士顿大学,,316,7,
26623,3.6,哈尔滨医科大学,波士顿大学,,318,,100
26525,3.78,中山大学,波士顿大学,,,,106
26488,3.58,华南理工大学,波士顿大学,,326,,102
26486,3.46,广东工业大学,波士顿大学,,330,,102
26436,3.9,中山大学,波士顿大学,,323,,107
26357,3.3,北京航空航天大学,波士顿大学,,315,,102
26322,3.5,吉林大学,波士顿大学,,310,,102
26259,3.4,安徽大学,波士顿大学,,312,,106
26132,3.4,浙江大学,波士顿大学,,281,,102
26115,3.1,北京航空航天大学,波士顿大学,,316,,102
26082,3.9,中南林业科技大学,波士顿大学,,317,,93
26047,3.3,西安电子科技大学,波士顿大学,,316,,98
26034,3.7,天津科技大学,波士顿大学,,,,100
26014,3.95,浙江工商大学,波士顿大学,,330,,108
25857,3.2,东南大学,波士顿大学,,325,,98
25745,3.4,华东政法大学,波士顿大学,,,,102
25739,3.75,西北农林科技大学,波士顿大学,,320,,90
25691,3.4,浙江大学,波士顿大学,,318,,100
25690,3.25,北京科技大学,波士顿大学,,318,,92
25496,3.4,北京邮电大学,波士顿大学,,320,,100
25485,3.55,北京科技大学,波士顿大学,,322,,110
25397,3.49,北京工业大学,波士顿大学,,314,,96
25261,3.7,西安交通大学,波士顿大学,,309,,80
25140,3.5,北京航空航天大学,波士顿大学,,318,,85
25139,3.5,中山大学,波士顿大学,,336,,112.9098966
24509,3.2,中国人民大学,波士顿大学,,249,,92
24497,3.1,埃默里大学,波士顿大学,,319,,
24493,3,北京理工大学,波士顿大学,,319,,104
24451,3.7,中国人民大学,波士顿大学,,,,107
24437,3.69,中国政法大学,波士顿大学,,318,,102
23968,3.1,北京交通大学,波士顿大学,,321,,106
23920,3.29,哈尔滨工业大学,波士顿大学,,322,,103
23842,3.7,西安交通大学,波士顿大学,,309,,80
23780,3.2,浙江大学,波士顿大学,,317,,88
23742,3.87,中山大学,波士顿大学,,,,98
23583,3.5,北京理工大学,波士顿大学,,320,,100
23546,2.4,福州大学,波士顿大学,,,,93
23531,3.42,中南财经政法大学,波士顿大学,,317,,97
23342,3.83,武汉大学,波士顿大学,,320,,109
23334,3.4,天津财经大学,波士顿大学,,,,84
22189,3.72,惠州学院,波士顿大学,,307,,93
22121,3.7,中山大学,波士顿大学,,317,,107
21988,3.5,北京师范大学,波士顿大学,,331,,103
21940,3.69,苏州科技学院,波士顿大学,,324,,104
21911,3.5,中央财经大学,波士顿大学,,327,,103
21900,3.49,北京师范大学,波士顿大学,,321,,99
21894,3.4,哈尔滨工业大学,波士顿大学,,303,,92
21889,2.8,北京大学,波士顿大学,,320,,101
21885,3.2,北京科技大学,波士顿大学,,318,,92
21504,3.2,东北财经大学,波士顿大学,750,,,108
21440,3.3,宁波大学,波士顿大学,,347,,104
21353,3.5,兰州大学,波士顿大学,,317,7,
20673,3.38,国际关系学院,波士顿大学,,317,,104
20597,3.83,中国地质大学,波士顿大学,,321,,110
20571,3.45,对外经济贸易大学,波士顿大学,,321,,
20564,3.76,中国农业大学,波士顿大学,,311,,86
20444,3.4,暨南大学,波士顿大学,,323,,98
20443,3.53,暨南大学,波士顿大学,,,,92
20431,2.61,北京大学,波士顿大学,,320,,101
20426,3.57,广东外语外贸大学,波士顿大学,,325,,107
20418,3.88,浙江大学,波士顿大学,,322,,105
20416,3.62,复旦大学,波士顿大学,,321,,110
20414,3.56,武汉大学,波士顿大学,,317,,101
20408,3.46,武汉大学,波士顿大学,,316,,107
20406,3.63,北京理工大学,波士顿大学,,321,,97
20405,3.4,上海财经大学,波士顿大学,680,,,100
20386,3.66,上海对外贸易学院,波士顿大学,,322,,93
20196,2.89,中央财经大学,波士顿大学,,303,,89
20193,3.7,四川农业大学,波士顿大学,,342,,112
20178,3.4,中央财经大学,波士顿大学,700,,,100
20164,3.2,山东大学,波士顿大学,,318,,104
20154,3.3,华南农业大学经管学院,波士顿大学,690,,,94
20120,3.9,武汉大学,波士顿大学,,333,,104
20115,2.8,东北财经大学,波士顿大学,,320,,108
19816,2.7,西安建筑科技大学,波士顿大学,,310,,90
19806,3.5,山东大学,波士顿大学,680,,,100
19791,3.2,北京工商大学嘉华学院,波士顿大学,530,,,80
19778,3.7,加州大学圣地亚哥分校,波士顿大学,,,,
19767,3.7,FordhamUniversity,波士顿大学,,,,
19710,3.7,南京理工大学,波士顿大学,,322,,104
19486,3.1,安徽大学,波士顿大学,,317,,82
19407,3.5,浙江工商大学,波士顿大学,,308,,88
19339,3.6,人民大学,波士顿大学,,328,7.5,
55625,3.8,上海交通大学,波士顿大学,,325,,100
55619,3.5,对外经济贸易大学,波士顿大学,,320,,100
55580,3.6,北京交通大学,波士顿大学,,320,,100
55573,3.2,对外经济贸易大学,波士顿大学,,,,105
55509,3.25,上海财经大学,波士顿大学,,325,,105
55501,3.5,对外经济贸易大学,波士顿大学,,,,105
55486,3.8,中国人民大学,波士顿大学,,320,,
55471,3.25,厦门大学,波士顿大学,,325,,110
55460,3.4,南京大学,波士顿大学,,320,,
55459,3,南京大学,波士顿大学,,325,,105
19269,3.2,西北工业大学,波士顿大学,,310,,104
19089,3.8,中南财经政法大学,波士顿大学,710,,,100
19085,3.5,中南财经政法大学,波士顿大学,,317,,97
19084,3.4,中南财经政法大学,波士顿大学,700,,,99
19055,2.9,武汉大学,波士顿大学,610,,,100
18986,3.22,香港理工大学,波士顿大学,,324,,101
18974,3.8,山东财经大学,波士顿大学,,326,,104
18972,3.5,厦门大学,波士顿大学,,319,,100
18971,3.15,四川大学,波士顿大学,,321,,104
18934,3.73,中国人民大学,波士顿大学,,319,,109
18928,3.5,武汉大学,波士顿大学,,321,,103
18874,3.09,复旦大学,波士顿大学,,324,,100
18872,3.34,华南理工大学,波士顿大学,,322,,101
18869,3.78,厦门大学,波士顿大学,,,,106
18868,3.4,华南理工大学,波士顿大学,,317,7,
18845,3.26,南京艺术学院,波士顿大学,,,5.5,
18843,3,上海交通大学,波士顿大学,,322,,102
18831,3.42,上海大学,波士顿大学,,328,7,
18828,2.85,复旦大学,波士顿大学,,318,,94
18816,3.35,上海交通大学,波士顿大学,,319,,102
18802,3.3,辽宁师范大学,波士顿大学,,310,,98
18795,3.4,上海财经大学,波士顿大学,,320,,98
18794,3.65,中国传媒大学,波士顿大学,,319,,106
18465,3.4,北京邮电大学,波士顿大学,,320,,100
18445,3.3,哈尔滨工业大学,波士顿大学,,319,,100
18331,3.147,哈尔滨工业大学,波士顿大学,,320,,90
18326,3.9,中央财经大学,波士顿大学,,327,,114
18246,3.3,郑州大学,波士顿大学,720,,,101
18202,3.2,武汉理工大学,波士顿大学,318,,,94
18150,3.2,北京电影学院,波士顿大学,,,,94
18060,3,江西师范大学,波士顿大学,,,,85
17979,3.2,北京师范大学珠海分校,波士顿大学,,329,,103
17923,3.3,郑州大学,波士顿大学,680,,,105
17872,3.1,南京大学,波士顿大学,700,,,101
17822,3.8,东北师范大学,波士顿大学,,320,,106
13088,3.5,天津外国语大学,波士顿大学,,311,,100
12983,3.2,南开大学,波士顿大学,,319,,97
12965,3.3,北京信息科技大学,波士顿大学,,325,,105
12963,3.4,纽约州立大学水牛城分校,波士顿大学,,,,
12939,3.2,北京邮电大学,波士顿大学,,314,,83
10667,3.1,西安音乐学院,波士顿大学,,,,80
10666,3.51,深圳大学,波士顿大学,,319,,99
10661,3.3,吉林大学,波士顿大学,,316,,101
10651,4,东北师范大学,波士顿大学,,,,82
10636,3,安徽大学江淮学院,波士顿大学,,296,,83
10620,4,湘潭大学,波士顿大学,,325,,110
10614,3.38,SaintLouisUniversity,波士顿大学,,330,,
10603,3.1,UniversityofWisconsinMadison,波士顿大学,,,,
10581,3.5,杭州师范大学钱江学院,波士顿大学,,,,105
10519,3.2,清华大学,波士顿大学,690,,,95
10503,1.5,西交利物浦大学,波士顿大学,,314,,94
10499,2.8,青岛大学,波士顿大学,,322,,97
10158,3.7,武汉理工大学,波士顿大学,,323,,99
10128,3.36,南开大学,波士顿大学,,323,,110
10115,3.5,北京邮电大学,波士顿大学,,320,,105
10114,3.6,武汉大学,波士顿大学,,325,,108
10001,3.6,德克萨斯大学达拉斯分校,波士顿大学,660,,,
10000,3.5,北京物资学院,波士顿大学,,341,,105
9998,3.5,北京工商大学,波士顿大学,560,,,88
9985,3,河南师范大学,波士顿大学,,313,6.5,
9984,3.5,香港科技大学,波士顿大学,,292,,105
9983,3.65,中央财经大学,波士顿大学,720,328,,110
9977,3.5,西南财经大学,波士顿大学,680,,,93
9976,3.3,俄亥俄州立大学,波士顿大学,470,,,
9970,3,中国人民大学,波士顿大学,,320,,100
9957,3.4,南开大学,波士顿大学,,329,,107
9956,3.43,浙江大学,波士顿大学,740,,,102
9955,3.36,中国人民大学,波士顿大学,,333,,104
9937,3.3,济南大学,波士顿大学,702,,,98
9933,3.3,山西大学,波士顿大学,700,,7,
9926,3.3,河北工业大学,波士顿大学,,318,,103
9622,3.8,四川外国语大学,波士顿大学,,,,95
9538,3.2,云南师范大学,波士顿大学,,302,,91
9308,3.1,北京理工大学,波士顿大学,,326,,101
9221,3.2,西南财经大学,波士顿大学,,313,,86
9217,3.2,CaliforniaStateUniversity--EastBay,波士顿大学,630,,,
8959,3.6,西安电子科技大学,波士顿大学,,303,,93
8943,3.82,UniversityofColorado--Denver,波士顿大学,,,,
8925,3.5,华中师范大学,波士顿大学,,316,,106
8919,3.7,武汉大学,波士顿大学,,346,,106
8592,3.8,中山大学,波士顿大学,,320,,116
8591,3.89,哈尔滨医科大学,波士顿大学,,318,,100
8579,3.6,广东外语外贸大学,波士顿大学,700,,7,
8463,3.1,上海外国语大学,波士顿大学,,,,100
8451,3.4,中山大学,波士顿大学,,328,,98
8429,3.4,华东政法大学,波士顿大学,,,7,
8426,3.58,浙江工商大学,波士顿大学,,311,,98
8415,3,武汉大学,波士顿大学,,333,,105
8402,3.5,武汉大学,波士顿大学,750,,,106
8126,3.65,北京语言大学,波士顿大学,,323,,101
8050,3.7,大连大学,波士顿大学,,311,,97
8035,3.1,中南财经政法大学,波士顿大学,,310,,92
8026,3.07,武汉大学,波士顿大学,,311,,101
8016,3.5,辽宁大学,波士顿大学,710,320,,102
7993,3.3,中南大学,波士顿大学,,326,,88
7980,2.8,西安工程大学,波士顿大学,,,,
7975,3.7,山东大学,波士顿大学,,321,,105
7974,3.5,西安外国语大学,波士顿大学,,322,,103
7935,3.6,北京工业大学,波士顿大学,670,335,,100
7846,3.3,上海海洋大学,波士顿大学,,310,6.5,
55448,3.25,北京交通大学,波士顿大学,,320,,100
55441,3.7,北京大学,波士顿大学,,325,,105
55440,3.6,Wheatoncollege,波士顿大学,,325,,
55436,2.5,UniversityofCalifornia--SantaBarbara,波士顿大学,,320,,
55431,3.5,TheChineseUniversityofHongKong(CUHK),波士顿大学,,325,,105
55401,3.25,DePaulUniversity,波士顿大学,,290,,
55399,3.9,浙江大学,波士顿大学,,330,,110
55388,3.6,南京大学,波士顿大学,,325,,105
55387,3.7,中央财经大学,波士顿大学,,320,,95
55382,3.6,浙江大学,波士顿大学,,320,,100
7832,3.2,宁波大学,波士顿大学,,347,,104
6884,3.8,上海大学,波士顿大学,,,,110
6876,3.42,俄亥俄州立大学,波士顿大学,650,,,
6875,3.32,上海中医药大学,波士顿大学,,316,,101
6873,3.2,上海商学院,波士顿大学,,,5,
6870,2.6,同济大学,波士顿大学,,300,,100
6869,3.51,华东政法大学,波士顿大学,,,,97
6844,3.7,西南政法大学,波士顿大学,,,,106
6843,3.6,苏州大学,波士顿大学,,,,88
6838,3.5,上海交通大学,波士顿大学,,318,,108
6835,3.4,南京师范大学,波士顿大学,,313,7,
6789,3.24,中山大学,波士顿大学,690,,,101
6786,3.47,华南理工大学,波士顿大学,,316,7.5,
5652,3.6,华东理工大学,波士顿大学,,330,,100
5428,3.6,武汉理工大学,波士顿大学,,,,79
5123,2.7,中国人民大学,波士顿大学,,303,,90
5101,3.7,上海海洋大学,波士顿大学,710,,,102
5097,3.2,华东理工大学,波士顿大学,,307,,103
5090,3.82,华东理工大学,波士顿大学,,325,,103
5077,3.47,东北大学,波士顿大学,,348,,100
5076,3.09,复旦大学,波士顿大学,,328,,97
5069,3.219,SyracuseUniversity,波士顿大学,,300,,
5061,3.52,北京交通大学,波士顿大学,,309,,97
5059,3.49,复旦大学,波士顿大学,,312,,103
5057,3.44,UniversityOfConnecticut,波士顿大学,,309,,
5053,3.82,浙江大学,波士顿大学,730,327,,104
5032,3.69,浙江大学,波士顿大学,,328,,109
5023,3.61,上海交通大学,波士顿大学,640,355,,100
4974,3.23,复旦大学,波士顿大学,,347,,113
4962,3.77,浙江大学,波士顿大学,,336,,94
4957,2.91,复旦大学,波士顿大学,,302,,82
4941,3.431,俄亥俄州立大学,波士顿大学,,343,,103
4940,3.72,复旦大学,波士顿大学,,320,,97
4925,3.82,浙江大学,波士顿大学,,325,,103
4915,3.66,北京林业大学,波士顿大学,,312,,106
4911,3.67,复旦大学,波士顿大学,,323,,106
4909,3.8,上海交通大学,波士顿大学,,314,,106
4906,3.13,武汉大学,波士顿大学,,325,,107
4846,3.3,浙江工商大学,波士顿大学,,,,91
4599,3.2,中国地质大学,波士顿大学,740,,,98
4565,3.76,浙江大学,波士顿大学,,,,89
4135,3.6,北京工业大学,波士顿大学,650,,,98
4132,3.7,大连大学,波士顿大学,,311,,97
4108,3.62,西交利物浦大学,波士顿大学,730,,,108
4105,3.2,浙江大学城市学院,波士顿大学,,,,97
4099,3,华东政法大学,波士顿大学,,,,96
4091,3.4,合肥工业大学,波士顿大学,,323,,93
4087,3.3,中南大学,波士顿大学,,338,,101
4071,3.8,长春理工大学,波士顿大学,,,,
4061,3,上海大学,波士顿大学,,297,,91
3376,3.3,复旦大学,波士顿大学,,324,,98
3361,3,解放军第二军医大学,波士顿大学,,313,,98
3293,3,中南民族大学,波士顿大学,,310,,90
3060,3.58,武汉理工大学,波士顿大学,,291,,103
3057,3.4,中国海洋大学,波士顿大学,,335,,104
3040,3.5,首都经济贸易大学,波士顿大学,,,,100
2444,3.17,上海财经大学,波士顿大学,,328,,103
2378,3.8,大连大学,波士顿大学,,313,,112
2333,,北京大学,波士顿大学,,315,,102
2191,3.7,中山大学,波士顿大学,,305,,95
1989,3.5,浙江理工大学,波士顿大学,,,,93
1601,3.7,华东师范大学,波士顿大学,,326,,103
1577,3,东南大学,波士顿大学,,290,,90
1381,3.6,东北师范大学,波士顿大学,,322,,100
1379,3.8,华中科技大学,波士顿大学,,322,,110
1368,3.8,中国人民大学,波士顿大学,,335,,100
1355,3.4,西北大学,波士顿大学,,296,,84
1351,3.1,上海外国语大学,波士顿大学,,,,100
460,3.35,武汉大学,波士顿大学,,297,,98
55381,3.6,浙江大学,波士顿大学,,325,,105
55377,3.7,清华大学,波士顿大学,,335,,115
55325,3.8,宁波诺丁汉大学,波士顿大学,,320,,
55318,2.5,华东师范大学,波士顿大学,,305,,80
55311,3.48,北京师范大学,波士顿大学,,,,105
55300,3,北京大学,波士顿大学,,325,,110
55299,3.25,北京大学,波士顿大学,,,,
55298,3,VirginiaTech,波士顿大学,,320,,
55291,3.5,PennsylvaniaStateUniversity--UniversityPark</td>,波士顿大学,,,,
55279,3.5,中国农业大学,波士顿大学,,315,,100
55227,3.2,浙江大学,波士顿大学,,,,90
55219,3.5,广东外语外贸大学,波士顿大学,,310,,100
55217,3.5,北京工业大学,波士顿大学,,320,,100
55208,3.8,中国传媒大学,波士顿大学,,,,
55203,4,同济大学,波士顿大学,,320,,100
55184,3.25,PennsylvaniaStateUniversity--UniversityPark</td>,波士顿大学,,305,,
55118,3.25,北京大学,波士顿大学,,320,,100
55112,3.2,厦门大学,波士顿大学,,315,,95
55098,3,清华大学,波士顿大学,,320,,100
55051,3.6,上海纽约大学,波士顿大学,,320,,105
